Then,then,s,,0
any,any,s,,0
else,else,s,Contingency,0
that,that,s,,0
view,view,s,ReportingEvents,0
her,her,s,ReportingEvents,1
in,in,s,Specifiers,0
the,the,s,Specifiers,1
scheme,scheme,c,Specifiers,2
.,.,nn,Question,0
Why,why,s,Question,1
I,i,s,FirstPer,0
saw,saw,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
and,and,s,,0
could,could,s,Contingency,0
ha,ha,s,OralCues,0
told,told,s,DirectAddress,0
you,you,s,DirectAddress,1
to^,to^,n,UNRECOGNIZED,0
That,that,s,,0
he,he,s,PersonPronoun,0
beholds,beholds,s,SpaceRelation,0
her,her,s,PersonPronoun,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
trine,trine,s,AbstractConcepts,0
aspect,aspect,n,AbstractConcepts,0
Here,here,s,SpaceRelation,0
out,out,s,,0
of,of,s,,0
Sagitary,sagitary,c,UNRECOGNIZED,0
",",",",s,,0
almost,almost,s,SubjectivePercept,0
partly,partly,c,SubjectivePercept,0
",",",",n,,0
And,and,s,,0
how,how,s,Curiosity,0
that,that,s,Curiosity,1
Mars,mars,s,SenseObject,0
out,out,s,,0
of,of,s,,0
the,the,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
same,same,s,Comparison,0
house,house,c,SenseObject,0
",",",",n,,0
(,(,c,,0
But,but,s,Resistance,0
another,another,s,Specifiers,0
sign,sign,c,AbstractConcepts,0
),),s,,0
here,here,s,SpaceRelation,0
by,by,s,,0
a,a,s,,0
platique,platique,s,UNRECOGNIZED,0
aspect,aspect,n,AbstractConcepts,0
Looks,looks,s,ReportingEvents,0
at,at,s,ReportingEvents,1
the,the,s,ReportingEvents,2
hilage,hilage,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
quartile,quartile,s,AbstractConcepts,0
ruling,ruling,n,CommonAuthorities,0
The,the,s,SenseObject,0
house,house,s,SenseObject,1
where,where,s,,0
the,the,s,SenseObject,0
sun,sun,s,SenseObject,1
is,is,c,ReportingStates,0
;,;,s,,0
all,all,s,Generalization,0
this,this,s,Generalization,1
could,could,s,Contingency,0
I,i,n,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
told,told,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
outrun,outrun,s,Resistance,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
more^,more^,n,UNRECOGNIZED,0
That,that,s,,0
this,this,s,,0
same,same,s,Comparison,0
quartile,quartile,s,AbstractConcepts,0
aspect,aspect,s,AbstractConcepts,0
to,to,s,,0
the,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
of,of,s,CommonAuthorities,0
life,life,c,CommonAuthorities,1
",",",",n,,0
Here,here,s,SpaceRelation,0
the,the,s,,0
seventh,seventh,s,Sequence,0
promises,promises,s,ProjectAhead,0
some,some,s,Uncertainty,0
danger,danger,c,Fear,0
",",",",n,,0
Cauda,cauda,s,AbstractConcepts,0
Draconis,draconis,s,UNRECOGNIZED,0
being,being,s,ReportingStates,0
so,so,s,,0
near,near,s,SpaceRelation,0
Mars,mars,c,SenseObject,0
",",",",n,,0
And,and,s,,0
Caput,caput,s,AbstractConcepts,0
Algell,algell,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
house,house,s,SpaceRelation,2
of,of,s,,0
death,death,c,Negativity,0
.,.,nn,Question,0
How,how,s,Question,1
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
clear,clear,s,Confidence,0
that,that,c,Confidence,1
.,.,nn,Question,0
What,what,s,Question,1
is,is,s,Question,2
the,the,s,Curiosity,0
question,question,s,Curiosity,1
first,first,c,Sequence,0
?,?,nn,Question,0
Of,of,s,,0
the,the,s,,0
Dukes,dukes,s,CommonAuthorities,0
life,life,c,AbstractConcepts,0
",",",",s,,0
what,what,s,,0
dangers,dangers,s,Fear,0
threaten,threaten,s,Fear,0
him,him,c,PersonPronoun,0
?,?,nn,Question,0
Apparent,apparent,s,Confidence,0
and,and,s,,0
those,those,s,,0
sudden,sudden,c,SubjectiveTime,0
:,:,s,,0
when,when,s,,0
the,the,s,,0
Hyley,hyley,c,UNRECOGNIZED,0
",",",",n,,0
Or,or,s,,0
Alchocoden,alchocoden,s,UNRECOGNIZED,0
by,by,s,,0
direction,direction,s,AbstractConcepts,0
come,come,n,Transformation,0
To,to,s,Transformation,1
a,a,s,Transformation,2
quartile,quartile,s,AbstractConcepts,0
opposition,opposition,s,Resistance,0
of,of,s,SpaceRelation,0
the,the,s,SpaceRelation,1
place,place,n,SpaceRelation,2
Where,where,s,,0
Mars,mars,s,SenseObject,0
is,is,s,ReportingStates,0
in,in,s,,0
the,the,s,,0
geniture,geniture,s,AbstractConcepts,0
(,(,c,,0
which,which,s,,0
is,is,s,Updates,0
now,now,n,Updates,1
At,at,s,Updates,2
hand,hand,c,Updates,3
),),s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
oppose,oppose,s,Resistance,0
to,to,s,Resistance,1
Mars,mars,s,SenseObject,0
himself,himself,c,PersonPronoun,0
",",",",s,,0
expect,expect,s,ProjectAhead,0
it,it,c,,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
they,they,s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
prevented,prevented,c,ReportingStates,0
.,.,nn,ReportingStates,1
Wisdom,wisdom,s,StandardsPos,0
only,only,c,SubjectivePercept,0
",",",",n,,0
That,that,s,,0
rules,rules,s,CommonAuthorities,0
the,the,s,,0
stars,stars,s,SenseObject,0
may,may,s,Contingency,0
do,do,s,Contingency,1
it,it,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
Mars,mars,s,SenseObject,0
being,being,n,ReportingStates,0
Lord,lord,s,CommonAuthorities,0
of,of,s,,0
the,the,s,,0
geniture,geniture,s,AbstractConcepts,0
in,in,s,,0
Capricorn,capricorn,c,AbstractConcepts,0
",",",",n,,0
Is,is,s,ReportingStates,0
(,(,c,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
mark,mark,s,AbstractConcepts,0
it,it,c,,0
),),s,,0
now,now,s,Updates,0
a,a,s,Updates,1
Sex^ile,sex^ile,s,UNRECOGNIZED,0
here,here,n,SpaceRelation,0
With,with,s,,0
Venus,venus,s,UNRECOGNIZED,0
Lady,lady,s,PersonProperty,0
of,of,s,,0
the,the,s,,0
Horoscope,horoscope,c,AbstractConcepts,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
she,she,s,PersonPronoun,0
being,being,s,ReportingStates,0
in,in,s,ReportingStates,1
her,her,s,PersonPronoun,0
exilium,exilium,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,ReportingStates,0
Scorpio,scorpio,n,UNRECOGNIZED,0
And,and,s,,0
Mars,mars,s,Negativity,0
his,his,s,Negativity,1
gaudium,gaudium,c,UNRECOGNIZED,0
;,;,s,,0
is,is,s,Sequence,0
over,over,s,Sequence,1
ruled,ruled,s,ReportingEvents,0
by,by,s,,0
him^,him^,n,UNRECOGNIZED,0
And,and,s,,0
clear,clear,s,,0
debillitated,debillitated,c,UNRECOGNIZED,0
",",",",s,,0
five,five,s,Numbers,0
degrees,degrees,n,AbstractConcepts,0
Beneath,beneath,s,SpaceRelation,0
her,her,s,PersonPronoun,0
ordinary,ordinary,s,PriorKnowledge,0
power,power,c,AbstractConcepts,0
",",",",s,ReasonForward,0
so,so,n,ReasonForward,1
That,that,s,,0
at,at,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
most,most,s,SubjectivePercept,2
she,she,s,Contingency,0
can,can,s,Contingency,1
but,but,s,Resistance,0
mittigate,mittigate,c,UNRECOGNIZED,0
.,.,nn,,0
You,you,s,Confront,0
cannot,cannot,s,Confront,1
name,name,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Persons,persons,s,PersonProperty,0
brings,brings,s,,0
this,this,s,,0
danger,danger,c,Fear,0
?,?,nn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
that,that,s,,0
the,the,s,,0
stars,stars,s,SenseObject,0
tells,tells,s,Citations,0
not,not,s,DenyDisclaim,0
us,us,c,Inclusive,0
",",",",s,,0
they,they,s,,0
name,name,s,LangRef,0
no,no,s,DenyDisclaim,0
man,man,c,DenyDisclaim,1
;,;,n,,0
That's,that's,s,ReportingStates,0
a,a,s,ReportingStates,1
work,work,s,GenericEvents,0
Sir,sir,s,PersonProperty,0
of,of,s,,0
another,another,s,SceneShift,0
place,place,c,SceneShift,1
.,.,nn,Imperative,0
Tell,tell,s,Imperative,1
him,him,s,PersonPronoun,0
whom,whom,s,PersonPronoun,0
you,you,s,DirectAddress,0
suspect,suspect,c,Negativity,0
",",",",s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
guess,guess,s,Uncertainty,0
shrewdly^,shrewdly^,nn,UNRECOGNIZED,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
do,do,s,Fear,0
fear,fear,s,Fear,1
one,one,s,Numbers,0
Aubrey,aubrey,c,UNRECOGNIZED,0
",",",",s,,0
ift,ift,s,UNRECOGNIZED,0
twere,twere,s,UNRECOGNIZED,0
he,he,n,PersonPronoun,0
I,i,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
glad,glad,c,Positivity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
we,we,s,ReasonForward,2
should,should,s,ProjectAhead,0
soon,soon,s,ProjectAhead,1
prevent,prevent,s,Resistance,0
him,him,c,Resistance,1
.,.,nn,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
him,him,c,PersonPronoun,0
",",",",s,,0
the,the,s,,0
Dukes,dukes,s,CommonAuthorities,0
kinsman,kinsman,c,PersonProperty,0
",",",",s,,0
a,a,s,,0
tall,tall,s,SenseProperty,0
man,man,c,PersonProperty,0
.,.,n,MoveBody,0
Lay,lay,s,MoveBody,1
hold,hold,s,ReportingEvents,0
on,on,s,ReportingEvents,1
it,it,s,,0
Norbret,norbret,c,UNRECOGNIZED,0
.,.,nn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
pause,pause,s,TimeDuration,0
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
",",",",n,,0
Is,is,s,Question,0
he,he,s,Question,1
not,not,s,DenyDisclaim,0
near,near,s,SpaceRelation,0
of,of,s,,0
blood,blood,s,SenseObject,0
unto,unto,s,CommonAuthorities,0
the,the,s,,0
Duke,duke,c,CommonAuthorities,0
?,?,nn,Question,0
Yes,yes,s,DirectAddress,0
reverend,reverend,s,CommonAuthorities,0
sir,sir,c,CommonAuthorities,1
.,.,nn,,0
Fart,fart,s,Motions,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
reverence,reverence,c,StandardsPos,0
",",",",n,,0
Keep,keep,s,TimeDuration,0
it,it,s,TimeDuration,1
till,till,s,TimeShift,0
then,then,c,TimeShift,1
",",",",s,,0
and,and,s,,0
somewhat,somewhat,s,Uncertainty,0
high,high,s,,0
of,of,s,,0
stature,stature,c,SenseProperty,0
?,?,nn,Question,0
He,he,s,Updates,0
is,is,s,Updates,1
so,so,c,Intensity,0
.,.,nn,Intensity,1
How,how,s,OpenQuery,0
old,old,s,OpenQuery,1
is,is,s,Question,0
he,he,c,Question,1
?,?,nn,Question,0
About,about,s,Uncertainty,0
seven,seven,s,Uncertainty,1
and,and,s,,0
fifty,fifty,c,Numbers,0
.,.,nn,,0
His,his,s,PersonPronoun,0
head,head,s,SenseObject,0
and,and,s,,0
beard,beard,s,SenseObject,0
inclining,inclining,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
gray,gray,c,SenseProperty,0
?,?,nn,Question,0
Right,right,s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
fat,fat,c,SenseProperty,0
.,.,nn,,0
He,he,s,Updates,0
Is,is,s,Updates,1
somewhat,somewhat,s,Uncertainty,0
corpulent,corpulent,c,SenseProperty,0
",",",",s,,0
is,is,s,Question,0
he,he,s,Question,1
not,not,c,DenyDisclaim,0
?,?,nn,Question,0
You,you,s,DirectAddress,0
speak,speak,s,ReportingEvents,0
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
sir,sir,c,PersonProperty,0
?,?,nn,Question,0
Well,well,s,SenseObject,0
look,look,s,ProjectAhead,0
to,to,s,ProjectAhead,1
him,him,c,PersonPronoun,0
",",",",s,,0
farewell,farewell,c,SceneShift,0
.,.,nn,,0
O,o,s,LangRef,0
it,it,s,,0
is,is,s,ReportingStates,0
Aubrey,aubrey,c,UNRECOGNIZED,0
:,:,s,,0
Gentlemen,gentlemen,s,Positivity,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,n,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,FirstPer,0
receive,receive,s,ReportingEvents,0
this,this,s,,0
under,under,s,,0
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
hands,hands,c,SenseObject,0
.,.,nn,Question,0
Why,why,s,Question,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
show,show,s,DirectAddress,0
you,you,s,DirectAddress,1
him,him,s,PersonPronoun,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Magic,magic,s,SubjectivePercept,0
glass,glass,n,SenseObject,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
entreat,entreat,s,Request,0
him,him,c,PersonPronoun,0
;,;,s,,0
and,and,s,,0
but,but,s,Resistance,0
gratify,gratify,n,Positivity,0
A,a,s,Positivity,1
spirit,spirit,s,SubjectivePercept,0
or,or,s,,0
two,two,s,Numbers,0
more,more,c,Comparison,0
.,.,nn,,0
He,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
eat,eat,s,ReportingEvents,0
gold,gold,n,SenseObject,0
If,if,s,Contingency,0
he,he,s,Contingency,1
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
it,it,c,,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
you,you,s,Insist,0
shall,shall,s,Insist,1
all,all,c,,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
that,that,n,,0
Amongst,amongst,s,SpaceRelation,0
you,you,s,DirectAddress,0
first,first,c,Sequence,0
:,:,s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
have,have,s,Updates,0
this,this,s,Updates,1
to,to,s,,0
send,send,c,ReportingEvents,0
.,.,n,,0
The,the,s,,0
Duke,duke,s,CommonAuthorities,0
in,in,s,,0
the,the,s,,0
mean,mean,s,,0
time^,time^,s,UNRECOGNIZED,0
and,and,s,Sequence,0
then,then,s,Sequence,1
what,what,s,,0
sights,sights,n,SenseProperty,0
You,you,s,DirectAddress,0
please,please,s,Positivity,0
to,to,s,,0
show,show,s,ReportingEvents,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
you,you,s,DirectAddress,0
so,so,s,DirectAddress,1
rewarded,rewarded,n,Positivity,0
As,as,s,,0
never,never,s,DenyDisclaim,0
Artists,artists,s,PersonProperty,0
were,were,c,ProjectBack,0
:,:,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
to,to,s,,0
Court,court,n,AbstractConcepts,0
Along,along,s,Inclusive,0
with,with,s,Inclusive,1
me,me,c,Inclusive,2
;,;,s,,0
and,and,s,,0
ther^,ther^,s,UNRECOGNIZED,0
no^,no^,s,UNRECOGNIZED,0
wait,wait,s,ProjectAhead,0
your,your,s,DirectAddress,0
fortunes,fortunes,c,ProjectAhead,0
.,.,nn,,0
We,we,s,Inclusive,0
have,have,s,Inclusive,1
a,a,s,,0
pretty^,pretty^,s,UNRECOGNIZED,0
pa^^,pa^^,s,UNRECOGNIZED,0
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
in,in,s,Inclusive,0
our,our,s,Inclusive,1
pockets,pockets,c,SenseObject,0
:,:,n,,0
Boy,boy,s,PersonProperty,0
we,we,s,,0
will,will,s,PredictedFuture,0
all,all,s,PredictedFuture,1
be,be,s,ReportingStates,0
new,new,c,,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
along,along,s,SpaceRelation,0
too^,too^,nn,UNRECOGNIZED,0
Good,good,s,,0
Madam,madam,s,PersonProperty,0
hear,hear,s,SenseProperty,0
the,the,s,SenseProperty,1
fute,fute,s,UNRECOGNIZED,0
that,that,s,,0
Edith,edith,s,UNRECOGNIZED,0
urges,urges,n,Intensity,0
With,with,s,Specifiers,0
such,such,s,Specifiers,1
submisse,submisse,s,UNRECOGNIZED,0
beseeches,beseeches,c,SubjectivePercept,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
remain,remain,n,TimeDuration,0
So,so,s,,0
strictly,strictly,s,CommonAuthorities,0
bound,bound,s,AbstractConcepts,0
to,to,s,AbstractConcepts,1
sorrow,sorrow,s,Sad,0
for,for,s,Sad,1
yo^^,yo^^,s,UNRECOGNIZED,0
son,son,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
nothing,nothing,s,DenyDisclaim,0
else,else,c,DenyDisclaim,1
",",",",s,Concessive,0
though,though,s,Concessive,1
never,never,s,Intensity,0
so,so,s,Intensity,1
befitting,befitting,c,StandardsPos,0
",",",",n,,0
Obtaines,obtaines,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
ears,ears,s,SenseObject,0
or,or,s,,0
observation^,observation^,nn,UNRECOGNIZED,0
What,what,s,Future_Question,0
would,would,s,Future_Question,1
she,she,s,Citations,0
say,say,c,Citations,1
?,?,s,Question,0
I,i,s,FirstPer,0
hear,hear,c,SpaceRelation,0
.,.,nn,,0
My,my,s,FirstPer,0
suit,suit,s,SenseObject,0
is,is,s,ReportingStates,0
Madam,madam,c,PersonProperty,0
",",",",n,,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
would,would,s,ProjectBack,0
please,please,s,Positivity,0
to,to,s,,0
think,think,s,PrivateThinking,0
as,as,s,,0
well,well,s,Positivity,0
of,of,s,Positivity,1
justice,justice,c,StandardsPos,0
",",",",n,,0
Due,due,s,FollowUp,0
to,to,s,FollowUp,1
your,your,s,FollowUp,2
sons,sons,s,PersonProperty,0
revenge,revenge,c,Resistance,0
",",",",s,,0
as,as,s,,0
of,of,s,,0
more,more,s,Comparison,0
wrong,wrong,s,StandardsNeg,0
added,added,n,ReportingEvents,0
To,to,s,ReportingEvents,1
both,both,s,,0
your,your,s,DirectAddress,0
selves,selves,s,SubjectivePercept,0
for,for,s,,0
it,it,c,,0
;,;,s,,0
in,in,s,SubjectiveTime,0
only,only,s,SubjectiveTime,1
grieving,grieving,c,Sad,0
",",",",n,,0
Th'undaunted,th'undaunted,s,UNRECOGNIZED,0
power,power,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Princes,princes,s,PersonProperty,0
should,should,s,Insist,0
not,not,s,Insist,1
be,be,c,Insist,2
",",",",n,,0
Confin^d,confin^d,s,UNRECOGNIZED,0
in,in,s,,0
deedlesse,deedlesse,s,UNRECOGNIZED,0
cold,cold,s,SenseProperty,0
calamity,calamity,c,Negativity,0
.,.,n,,0
Anger,anger,s,Anger,0
(,(,c,,0
the,the,s,,0
twin,twin,s,AbstractConcepts,0
os,os,s,SenseObject,0
sorrow,sorrow,c,Sad,0
),),s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
wrongs,wrongs,c,StandardsNeg,0
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
smothered,smothered,s,ReportingEvents,0
when,when,s,,0
his,his,s,PersonPronoun,0
right,right,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
birth,birth,n,CommonAuthorities,2
Claims,claims,s,Contested_Citation,0
the,the,s,Contested_Citation,1
air,air,s,ReportingEvents,0
as,as,s,,0
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
force,force,s,,0
of,of,s,,0
coming,coming,s,ReportingEvents,0
forth,forth,c,ReportingEvents,1
.,.,nn,,0
Sorrow,sorrow,s,Sad,0
is,is,s,CommonAuthorities,0
due,due,s,CommonAuthorities,1
already,already,c,Updates,0
",",",",s,,0
anger,anger,s,Anger,0
never,never,n,Confidence,0
Should,should,s,Confidence,1
be,be,s,ReportingStates,0
conceived,conceived,s,ReportingEvents,0
but,but,s,Resistance,0
where,where,s,Resistance,1
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
borne,borne,c,ReportingStates,0
.,.,n,ReportingStates,1
In,in,s,,0
some,some,s,Uncertainty,0
fact,fact,s,AbstractConcepts,0
fit,fit,s,ReportingEvents,0
t'employ,t'employ,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
active,active,s,,0
fame,fame,c,StandardsPos,0
",",",",n,,0
That,that,s,,0
else,else,s,Contingency,0
consumes,consumes,s,ReportingEvents,0
who,who,s,,0
bears,bears,s,Negativity,0
it,it,c,Negativity,1
",",",",s,,0
and,and,s,,0
abides,abides,n,ReportingEvents,0
Like,like,s,Resemblances,0
a,a,s,Resemblances,1
false,false,s,StandardsNeg,0
star,star,s,SenseObject,0
that,that,s,,0
quenches,quenches,s,ReportingEvents,0
as,as,s,Specifiers,0
it,it,s,Specifiers,1
glides,glides,c,Motions,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
such,such,s,Intensity,0
means,means,s,AbstractConcepts,0
t'employ,t'employ,s,UNRECOGNIZED,0
it,it,s,,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
wish,wish,n,DirectAddress,2
Can,can,s,Contingency,0
think,think,s,PrivateThinking,0
no,no,s,DenyDisclaim,0
better,better,c,DenyDisclaim,1
",",",",s,,0
easier,easier,s,Positivity,0
or,or,s,,0
securer,securer,n,PersonProperty,0
And,and,s,,0
such,such,c,Intensity,0
",",",",s,,0
as,as,s,,0
but,but,s,Exceptions,0
for,for,s,Exceptions,1
th'honours,th'honours,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
intend^,intend^,n,UNRECOGNIZED,0
To,to,s,DirectAddress,0
your,your,s,DirectAddress,1
partakings,partakings,s,UNRECOGNIZED,0
I,i,s,Exceptions,0
alone,alone,s,Exceptions,1
could,could,s,Contingency,0
end^,end^,n,UNRECOGNIZED,0
But,but,s,Resistance,0
your,your,s,DirectAddress,0
parts,parts,s,AbstractConcepts,0
in,in,s,Generalization,0
all,all,s,Generalization,1
dues,dues,s,AbstractConcepts,0
to,to,s,,0
crying,crying,s,Motions,0
blood,blood,n,SenseObject,0
For,for,s,,0
Vengeance,vengeance,s,Anger,0
in,in,s,,0
the,the,s,,0
shedder,shedder,c,SenseObject,0
",",",",s,,0
are,are,s,Intensity,0
much,much,s,Intensity,1
greater,greater,c,Comparison,0
",",",",n,,0
And,and,s,,0
therefore,therefore,s,ReasonForward,0
should,should,s,Insist,0
work,work,s,GenericEvents,0
your,your,s,DirectAddress,0
hands,hands,s,SenseObject,0
to,to,s,,0
his,his,s,PersonPronoun,0
slaughter,slaughter,c,Anger,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
your,your,s,DirectAddress,0
consent,consent,c,CommonAuthorities,0
",",",",s,,0
to,to,s,,0
which,which,s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
infinite,infinite,s,AbstractConcepts,0
wrong,wrong,c,StandardsNeg,0
",",",",n,,0
To,to,s,DirectAddress,0
your,your,s,DirectAddress,1
severe,severe,s,Negativity,0
and,and,s,,0
most,most,s,Comparison,0
impartial,impartial,s,StandardsPos,0
justice,justice,c,StandardsPos,0
",",",",n,,0
To,to,s,,0
move,move,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,2
forget,forget,s,Negativity,0
so,so,s,,0
false,false,s,StandardsNeg,0
a,a,s,PersonProperty,0
son,son,c,PersonProperty,1
",",",",n,,0
As,as,s,Specifiers,0
with,with,s,Specifiers,1
a,a,s,Specifiers,2
mothers,mothers,s,PersonProperty,0
duty,duty,s,StandardsPos,0
made,made,s,DirectAddress,0
you,you,s,DirectAddress,1
curse,curse,s,Negativity,0
him,him,c,Negativity,1
.,.,nn,,0
Edith,edith,s,UNRECOGNIZED,0
he,he,s,Updates,0
is,is,s,Updates,1
forgot,forgot,s,Negativity,0
for,for,s,Specifiers,0
any,any,s,Specifiers,1
son,son,n,PersonProperty,0
Borne,borne,s,ReportingStates,0
of,of,s,ReportingStates,1
my,my,s,Autobio,0
mother,mother,c,Autobio,1
",",",",s,,0
or,or,s,,0
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
a,a,s,PersonProperty,0
brother,brother,c,PersonProperty,1
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
should,should,s,Future_Question,0
we,we,s,Future_Question,1
still,still,s,Updates,0
perform,perform,s,ReportingEvents,0
our,our,s,Inclusive,0
rights,rights,s,StandardsPos,0
to,to,s,PersonPronoun,0
him,him,c,PersonPronoun,1
",",",",n,,0
We,we,s,Insist,0
should,should,s,Insist,1
partake,partake,s,ReportingEvents,0
his,his,s,PersonPronoun,0
wrongs,wrongs,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
as,as,s,,0
foul,foul,s,Negativity,0
be,be,n,ReportingStates,0
In,in,s,ReportingStates,1
blood,blood,s,SenseObject,0
and,and,s,,0
damned,damned,s,Anger,0
Parraoi^^,parraoi^^,s,UNRECOGNIZED,0
^^,^^,s,UNRECOGNIZED,0
he,he,c,PersonPronoun,0
:,:,n,,0
And,and,s,,0
therefore,therefore,s,ReasonForward,0
tell,tell,s,,0
the,the,s,Positivity,0
happy,happy,s,Positivity,1
means,means,s,ReasonForward,0
that,that,s,ReasonForward,1
heaven,heaven,n,Positivity,0
Puts,puts,s,Motions,0
in,in,s,Motions,1
thine,thine,s,UNRECOGNIZED,0
hand,hand,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
all,all,s,Inclusive,0
our,our,s,Inclusive,1
longed,longed,s,ProjectAhead,0
for,for,s,ProjectAhead,1
freedome^,freedome^,n,UNRECOGNIZED,0
From,from,s,,0
so,so,s,,0
abhorred,abhorred,s,Negativity,0
and,and,s,,0
impious,impious,s,StandardsNeg,0
a,a,s,Intensity,0
Monster,monster,c,Intensity,1
.,.,nn,Imperative,0
Tell,tell,s,Imperative,1
what,what,s,PredictedFuture,0
she,she,s,PredictedFuture,1
will,will,s,PredictedFuture,2
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
lend,lend,s,ReportingEvents,0
nor,nor,s,DenyDisclaim,0
hand,hand,s,SenseObject,0
nor,nor,s,DenyDisclaim,0
ear,ear,c,SenseObject,0
",",",",n,,0
To,to,s,,0
whatsoever,whatsoever,s,Intensity,0
heaven,heaven,s,Positivity,0
puts,puts,s,Motions,0
in,in,s,Motions,1
her,her,s,PersonPronoun,0
power,power,c,AbstractConcepts,0
.,.,nn,Question,0
How,how,s,Question,1
strange,strange,s,SubjectivePercept,0
she,she,s,Updates,0
is,is,s,Updates,1
to,to,s,AbstractConcepts,0
what,what,s,AbstractConcepts,1
she,she,s,PersonPronoun,0
chiefly,chiefly,s,Intensity,0
wishes,wishes,c,SubjectivePercept,0
",",",",n,,0
Sweet,sweet,s,SenseProperty,0
Edith,edith,c,UNRECOGNIZED,0
",",",",s,,0
be,be,s,ReportingStates,0
